Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u1	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u251	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	AndrewBurnham	Burnham, Andrew Murray	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u252	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u253	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SarahJamesWollaston	James (Wollaston), Sarah	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u254	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u255	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PhilippaWhitford	Whitford, Philippa	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u256	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	CON	Conservative	-	Centre-right	JohnBercow	Bercow, John Simon	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u257	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u258	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	GrahamBrady	Brady, Graham Stuart	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u259	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u260	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	BenjaminBradshaw	Bradshaw, Benjamin Peter James	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u261	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u262	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	TaniaMathias	Mathias, Tania	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u263	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u264	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MichaelKane	Kane, Michael Joseph Patrick	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u265	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u266	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherPincher	Pincher, Christopher John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u267	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u268	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	NormanLamb	Lamb, Norman Peter	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u269	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u270	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AndrewPercy	Percy, Andrew Theakstone	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u271	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u272	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ValerieVaz	Vaz, Valerie Carol Marian	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u273	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u274	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MariaCaulfield	Caulfield, Maria Colette	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u275	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u276	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	DennisSkinner	Skinner, Dennis Edward	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u277	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u278	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	StevenBaker	Baker, Steven John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u279	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u280	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	CatherineWest	West, Catherine Elizabeth	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u281	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u282	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ChristopherChope	Chope, Christopher Robert	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u283	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u284	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	JohnWoodcock	Woodcock, John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u285	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u286	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyLefroy	Lefroy, Jeremy John Elton	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u287	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u288	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	KarinSmyth	Smyth, Karin Marguerite	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u289	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u290	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	DavidMowat	Mowat, David	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u291	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u292	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	DianaJohnson	Johnson, Diana Ruth	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u293	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u294	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	KevinFoster	Foster, Kevin John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u295	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u296	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	SueHayman	Hayman, Sue	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u297	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u298	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	PaulineLatham	Latham, Pauline Elizabeth	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u299	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u300	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	WesleyStreeting	Streeting, Wesley Paul William	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u301	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u302	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AndrewStephenson	Stephenson, Andrew George	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u303	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u304	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	JohnPugh	Pugh, John David	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u305	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u306	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	PeterBone	Bone, Peter William	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u307	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u308	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	EmilyThornberry	Thornberry, Emily	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u309	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u310	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	GrahamEvans	Evans, Graham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u311	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u312	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	BarrySheerman	Sheerman, Barry John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u313	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u314	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	BernardJenkin	Jenkin, Bernard Christison	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u315	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	CON	Conservative	-	Centre-right	JohnBercow	Bercow, John Simon	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u316	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u317	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	KatherineGreen	Green, Katherine Anne	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u318	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u319	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	HelenWhately	Whately, Helen Olivia Bicknell	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u320	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u321	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ElizabethMcInnes	McInnes, Elizabeth Anne	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u322	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u323	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ThomasPursglove	Pursglove, Thomas Christopher John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u324	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u325	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	RachaelMaskell	Maskell, Rachael Helen	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u326	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u327	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	RobertBlackman	Blackman, Robert John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u328	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u329	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	DUP	Democratic Unionist Party	-	Right	RichardShannon	Shannon, Richard James	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u330	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyHunt	Hunt, Jeremy Richard Streynsham	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u331	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u332	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ChristopherBryant	Bryant, Christopher John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u333	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MatthewOfford	Offord, Matthew James	M	-	
