Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u1	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u223	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u224	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u225	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u226	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u227	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u228	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u229	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u230	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u231	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u232	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u233	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u234	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u235	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u236	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u237	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
