Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u1	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u254	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	PhilipDavies	Davies, Philip Andrew	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u255	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	DavidLidington	Lidington, David Roy	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u256	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ChristopherBryant	Bryant, Christopher John	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u257	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	DavidLidington	Lidington, David Roy	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u258	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ChristopherBryant	Bryant, Christopher John	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u259	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	DavidLidington	Lidington, David Roy	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u260	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	KevinBarron	Barron, Kevin John	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u261	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	DavidLidington	Lidington, David Roy	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u262	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ValerieVaz	Vaz, Valerie Carol Marian	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u263	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	DamianCollins	Collins, Damian Noel Thomas	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u264	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PeterWishart	Wishart, Peter	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u265	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u266	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ChristopherBryant	Bryant, Christopher John	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u267	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JacobReesMogg	Rees-Mogg, Jacob William	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u268	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ChristopherBryant	Bryant, Christopher John	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u269	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	KevinBarron	Barron, Kevin John	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u270	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ChristopherFarrelly	Farrelly, Christopher Paul	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u271	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ChristopherBryant	Bryant, Christopher John	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u272	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ChristopherFarrelly	Farrelly, Christopher Paul	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u273	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	DamianCollins	Collins, Damian Noel Thomas	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u274	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ChristopherFarrelly	Farrelly, Christopher Paul	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u275	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	HelenHayes	Hayes, Helen Elizabeth	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u276	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	KevanJones	Jones, Kevan David	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u277	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	HelenHayes	Hayes, Helen Elizabeth	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u278	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	KarenBuck	Buck, Karen Patricia	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u279	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	HelenHayes	Hayes, Helen Elizabeth	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u280	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	HelenWhately	Whately, Helen Olivia Bicknell	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u281	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	HelenHayes	Hayes, Helen Elizabeth	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u282	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	KevanJones	Jones, Kevan David	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u283	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	HelenHayes	Hayes, Helen Elizabeth	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u284	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AndrewBingham	Bingham, Andrew	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u285	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	TimothyLoughton	Loughton, Timothy Paul	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u286	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AndrewBingham	Bingham, Andrew	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u287	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnGlen	Glen, John Philip	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u288	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AndrewBingham	Bingham, Andrew	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u289	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	LynBrown	Brown, Lyn Carol	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u290	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	SeemaMalhotraSaluja	Malhotra-Saluja, Seema	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u291	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	LynBrown	Brown, Lyn Carol	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u292	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MichaelWood	Wood, Michael Jon	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u293	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	LynBrown	Brown, Lyn Carol	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u294	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	SeemaMalhotraSaluja	Malhotra-Saluja, Seema	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u295	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	LynBrown	Brown, Lyn Carol	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u296	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	TimothyLoughton	Loughton, Timothy Paul	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u297	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	KevanJones	Jones, Kevan David	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u298	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	TimothyLoughton	Loughton, Timothy Paul	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u299	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	BarbaraKeeley	Keeley, Barbara Mary	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u300	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	TimothyLoughton	Loughton, Timothy Paul	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u301	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	DavidRutley	Rutley, David Henry	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u302	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	TimothyLoughton	Loughton, Timothy Paul	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u303	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	DavidRutley	Rutley, David Henry	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u304	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	TimothyLoughton	Loughton, Timothy Paul	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u305	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	HelenHayes	Hayes, Helen Elizabeth	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u306	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	TimothyLoughton	Loughton, Timothy Paul	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u307	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	RuthCadbury	Cadbury, Ruth Margaret	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u308	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	TimothyLoughton	Loughton, Timothy Paul	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u309	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	KevanJones	Jones, Kevan David	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u310	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MarkTami	Tami, Mark Richard	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u311	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	KevanJones	Jones, Kevan David	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u312	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	NusratUlGhani	Ul-Ghani, Nusrat Munir	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u313	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	LisaCameron	Cameron, Lisa	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u314	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	HuwMerriman	Merriman, Huw William	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u315	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	EleanorLaing	Laing, Eleanor Fulton	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u316	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	HuwMerriman	Merriman, Huw William	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u317	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	WesleyStreeting	Streeting, Wesley Paul William	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u318	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	LilianGreenwood	Greenwood, Lilian Rachel	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u319	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	WesleyStreeting	Streeting, Wesley Paul William	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u320	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	LilianGreenwood	Greenwood, Lilian Rachel	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u321	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	WesleyStreeting	Streeting, Wesley Paul William	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u322	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	HuwMerriman	Merriman, Huw William	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u323	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	WesleyStreeting	Streeting, Wesley Paul William	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u324	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ChristinaRees	Rees, Christina Elizabeth	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u325	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	RuthCadbury	Cadbury, Ruth Margaret	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u326	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	MartynDay	Day, Martyn	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u327	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	BarbaraKeeley	Keeley, Barbara Mary	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u328	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	NicolaBlackwood	Blackwood, Nicola	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u329	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	LynBrown	Brown, Lyn Carol	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u330	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	NicolaBlackwood	Blackwood, Nicola	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u331	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	LynBrown	Brown, Lyn Carol	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u332	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	NicolaBlackwood	Blackwood, Nicola	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u333	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	BarbaraKeeley	Keeley, Barbara Mary	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u334	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	NicolaBlackwood	Blackwood, Nicola	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u335	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	KevanJones	Jones, Kevan David	M	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u336	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	NicolaBlackwood	Blackwood, Nicola	F	-	
ParlaMint-GB-en_2016-10-27-commons	ParlaMint-GB_2016-10-27-commons.u337	Minutes of the House of Commons, Daily Session 2016-10-27	2016-10-27	Lower house	56	-	2016-10-27	2016-10-27	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	BarbaraKeeley	Keeley, Barbara Mary	F	-	
