Session,Date,Male,Female
ParlaMint-PL-en_2021-12-08-sejm-43-4-meta.tsv,2021-12-08,81,38
ParlaMint-PL-en_2021-12-09-sejm-43-5-meta.tsv,2021-12-09,68,26
ParlaMint-PL-en_2021-12-14-sejm-44-1-meta.tsv,2021-12-14,101,39
ParlaMint-PL-en_2021-12-14-senat-34-1-meta.tsv,2021-12-14,46,11
ParlaMint-PL-en_2021-12-15-sejm-44-2-meta.tsv,2021-12-15,74,32
ParlaMint-PL-en_2021-12-15-senat-34-2-meta.tsv,2021-12-15,39,14
ParlaMint-PL-en_2021-12-16-senat-34-3-meta.tsv,2021-12-16,16,8
ParlaMint-PL-en_2021-12-17-sejm-45-1-meta.tsv,2021-12-17,44,15
ParlaMint-PL-en_2022-01-11-senat-35-1-meta.tsv,2022-01-11,33,11
ParlaMint-PL-en_2022-01-12-sejm-46-1-meta.tsv,2022-01-12,124,67
ParlaMint-PL-en_2022-01-12-senat-35-2-meta.tsv,2022-01-12,48,10
ParlaMint-PL-en_2022-01-13-sejm-46-2-meta.tsv,2022-01-13,94,46
ParlaMint-PL-en_2022-01-20-senat-36-1-meta.tsv,2022-01-20,36,10
ParlaMint-PL-en_2022-01-26-sejm-47-1-meta.tsv,2022-01-26,73,34
ParlaMint-PL-en_2022-01-27-sejm-47-2-meta.tsv,2022-01-27,80,38
ParlaMint-PL-en_2022-02-01-sejm-47-3-meta.tsv,2022-02-01,46,32
ParlaMint-PL-en_2022-02-04-senat-36-2-meta.tsv,2022-02-04,23,9
ParlaMint-PL-en_2022-02-08-sejm-48-1-meta.tsv,2022-02-08,73,28
ParlaMint-PL-en_2022-02-09-sejm-48-2-meta.tsv,2022-02-09,79,51
ParlaMint-PL-en_2022-02-16-senat-37-1-meta.tsv,2022-02-16,35,13
ParlaMint-PL-en_2022-02-23-sejm-49-1-meta.tsv,2022-02-23,90,34
ParlaMint-PL-en_2022-02-24-sejm-49-2-meta.tsv,2022-02-24,42,13
ParlaMint-PL-en_2022-03-03-sejm-49-3-meta.tsv,2022-03-03,75,30
ParlaMint-PL-en_2022-03-08-sejm-50-1-meta.tsv,2022-03-08,82,40
ParlaMint-PL-en_2022-03-09-sejm-50-2-meta.tsv,2022-03-09,97,52
ParlaMint-PL-en_2022-03-09-senat-38-1-meta.tsv,2022-03-09,41,10
ParlaMint-PL-en_2022-03-10-senat-38-2-meta.tsv,2022-03-10,28,8
ParlaMint-PL-en_2022-03-11-sejm-50-3-meta.tsv,2022-03-11,33,9
ParlaMint-PL-en_2022-03-11-senat-38-3-meta.tsv,2022-03-11,17,4
ParlaMint-PL-en_2022-03-12-sejm-50-4-meta.tsv,2022-03-12,10,6
ParlaMint-PL-en_2022-03-17-senat-38-4-meta.tsv,2022-03-17,21,5
ParlaMint-PL-en_2022-03-23-sejm-51-1-meta.tsv,2022-03-23,84,47
ParlaMint-PL-en_2022-03-23-senat-39-1-meta.tsv,2022-03-23,32,11
ParlaMint-PL-en_2022-03-24-sejm-51-2-meta.tsv,2022-03-24,86,48
ParlaMint-PL-en_2022-03-24-senat-39-2-meta.tsv,2022-03-24,28,9
ParlaMint-PL-en_2022-04-06-sejm-52-1-meta.tsv,2022-04-06,88,30
ParlaMint-PL-en_2022-04-07-sejm-52-2-meta.tsv,2022-04-07,107,49
ParlaMint-PL-en_2022-04-12-senat-40-1-meta.tsv,2022-04-12,46,9
ParlaMint-PL-en_2022-04-13-sejm-52-3-meta.tsv,2022-04-13,5,3
ParlaMint-PL-en_2022-04-27-sejm-53-1-meta.tsv,2022-04-27,103,46
ParlaMint-PL-en_2022-04-27-senat-41-1-meta.tsv,2022-04-27,43,9
ParlaMint-PL-en_2022-04-28-sejm-53-2-meta.tsv,2022-04-28,72,47
ParlaMint-PL-en_2022-04-28-senat-41-2-meta.tsv,2022-04-28,19,4
ParlaMint-PL-en_2022-05-11-sejm-54-1-meta.tsv,2022-05-11,96,43
ParlaMint-PL-en_2022-05-12-sejm-54-2-meta.tsv,2022-05-12,105,46
ParlaMint-PL-en_2022-05-18-senat-42-1-meta.tsv,2022-05-18,45,14
ParlaMint-PL-en_2022-05-19-senat-42-2-meta.tsv,2022-05-19,18,4
ParlaMint-PL-en_2022-05-25-sejm-55-1-meta.tsv,2022-05-25,100,54
ParlaMint-PL-en_2022-05-26-sejm-55-2-meta.tsv,2022-05-26,116,50
ParlaMint-PL-en_2022-06-01-senat-43-1-meta.tsv,2022-06-01,21,4
ParlaMint-PL-en_2022-06-08-sejm-56-1-meta.tsv,2022-06-08,87,43
ParlaMint-PL-en_2022-06-08-senat-43-2-meta.tsv,2022-06-08,17,2
ParlaMint-PL-en_2022-06-08-senat-44-1-meta.tsv,2022-06-08,25,2
ParlaMint-PL-en_2022-06-09-sejm-56-2-meta.tsv,2022-06-09,76,50
ParlaMint-PL-en_2022-06-09-senat-44-2-meta.tsv,2022-06-09,36,14
ParlaMint-PL-en_2022-06-22-sejm-57-1-meta.tsv,2022-06-22,91,73
ParlaMint-PL-en_2022-06-23-sejm-57-2-meta.tsv,2022-06-23,73,37
ParlaMint-PL-en_2022-06-29-senat-45-1-meta.tsv,2022-06-29,38,10
ParlaMint-PL-en_2022-06-30-senat-45-2-meta.tsv,2022-06-30,29,7
