Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u1	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u220	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u221	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u222	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u223	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	BolañosGarcía	García, Bolaños	M	1975	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u224	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u225	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	TE	¡Teruel Existe!	Opposition	Big tent	TomásGuitarteGimeno	Guitarte Gimeno, Tomás	M	1961	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u226	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u227	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	-	-	-	-	SergioSayasLópez	Sayas López, Sergio	M	1979	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u228	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u229	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Guest	notMP	notMinister	-	-	-	-	MaríaFernándezPérez	Fernández Pérez, María	M	1975	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u230	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u231	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	CUP-PR	Candidatura d'Unitat Popular	Opposition	Left to far-left	AlbertBotranPahissa	Botran Pahissa, Albert	M	1984	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u232	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u233	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	CUP-PR	Candidatura d'Unitat Popular	Opposition	Left to far-left	AlbertBotranPahissa	Botran Pahissa, Albert	M	1984	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u234	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u235	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	MertxeAizpuruaArzallus	Aizpurua Arzallus, Mertxe	F	1960	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u236	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u237	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	IdoiaSagastizabalUnzetabarrenetxea	Sagastizabal Unzetabarrenetxea, Idoia	F	1972	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u238	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u239	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MaríaMuñozVidal	Muñoz Vidal, María	F	1978	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u240	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u241	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MaríaMuñozVidal	Muñoz Vidal, María	F	1978	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u242	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u243	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u244	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u245	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u246	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u247	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	FerranBelAccensi	Bel Accensi, Ferran	M	1965	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u248	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u249	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	JoanMargallSastre	Margall Sastre, Joan	M	1975	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u250	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	UP	Unidas Podemos	Coalition	Left	MaríaGloriaElizoSerrano	Elizo Serrano, María Gloria	F	1966	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u251	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	SofíaFernándezCastañón	Fernández Castañón, Sofía	F	1983	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u252	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	UP	Unidas Podemos	Coalition	Left	MaríaGloriaElizoSerrano	Elizo Serrano, María Gloria	F	1966	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u253	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	SofíaFernándezCastañón	Fernández Castañón, Sofía	F	1983	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u254	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	UP	Unidas Podemos	Coalition	Left	MaríaGloriaElizoSerrano	Elizo Serrano, María Gloria	F	1966	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u255	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	InésMaríaCañizaresPacheco	Cañizares Pacheco, Inés María	F	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u256	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u257	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	JaimeDeOlanoVela	De Olano Vela, Jaime	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u258	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u259	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PedroCasaresHontañón	Casares Hontañón, Pedro	M	1983	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u260	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u261	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PedroCasaresHontañón	Casares Hontañón, Pedro	M	1983	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u262	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u263	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	PedroCasaresHontañón	Casares Hontañón, Pedro	M	1983	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u264	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u265	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u266	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	CarolinaDariasSanSebastián	Darias San Sebastián, Carolina	F	1965	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u267	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u268	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	CarolinaDariasSanSebastián	Darias San Sebastián, Carolina	F	1965	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u269	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u270	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	CarolinaDariasSanSebastián	Darias San Sebastián, Carolina	F	1965	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u271	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u272	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PRC	Partido Regionalista de Cantabria	Opposition	Centre to centre-left	JoséMaríaMazónRamos	Mazón Ramos, José María	M	1951	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u273	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u274	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PRC	Partido Regionalista de Cantabria	Opposition	Centre to centre-left	JoséMaríaMazónRamos	Mazón Ramos, José María	M	1951	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u275	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u276	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	CCa-PNC-NC	Coalición Canaria - Partido Nacionalista Canario - Nueva Canarias	Opposition	Centre to centre-right	AnaMaríaOramasGonzálezMoro	Oramas González-Moro, Ana María	F	1955	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u277	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u278	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	IñakiRuizDePinedoUndiano	Ruiz De Pinedo Undiano, Iñaki	M	1954	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u279	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u280	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	JosuneGorospeElezcano	Gorospe Elezcano, Josune	F	1969	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u281	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u282	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	GuillermoDíazGómez	Díaz Gómez, Guillermo	M	1978	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u283	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u284	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	GuillermoDíazGómez	Díaz Gómez, Guillermo	M	1978	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u285	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u286	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	GuillermoDíazGómez	Díaz Gómez, Guillermo	M	1978	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u287	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u288	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u289	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u290	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u291	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u292	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	ConcepCañadellSalvia	Cañadell Salvia, Concep	F	1977	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u293	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
